type,t_us,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
EXO,23312071,,,,,,,,,,,SAFE,-13.156,8.972,1.029,1.259,-0.066,-0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0
EXO,23412071,,,,,,,,,,,SAFE,-13.315,-4.333,1.046,1.259,0.036,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,23512071,,,,,,,,,,,SAFE,-13.134,6.592,1.006,1.259,0.088,-0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
EXO,23612071,,,,,,,,,,,SAFE,-13.31,-2.93,0.988,1.259,0.026,-0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,23712071,,,,,,,,,,,SAFE,-13.151,-7.263,1.014,1.259,0.105,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,23812071,,,,,,,,,,,SAFE,-13.524,-7.507,1.004,1.259,-0.048,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,23912071,,,,,,,,,,,SAFE,-13.321,7.324,1.002,1.259,0.011,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24012071,,,,,,,,,,,SAFE,-12.958,5.859,1.013,1.259,0.079,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24112071,,,,,,,,,,,SAFE,-13.332,-20.874,1.023,1.259,-0.147,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24212071,,,,,,,,,,,SAFE,-14.464,5.005,1.024,1.26,-0.173,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24312071,,,,,,,,,,,SAFE,-14.134,-3.113,0.95,1.26,-0.104,-0.0,0.0,0.0,-0.016,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24412071,,,,,,,,,,,SAFE,-14.359,5.737,0.994,1.26,0.003,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24512071,,,,,,,,,,,SAFE,-14.54,-6.714,0.981,1.26,-0.042,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24612071,,,,,,,,,,,SAFE,-14.881,4.456,0.98,1.261,0.034,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24712071,,,,,,,,,,,SAFE,-14.573,6.287,1.047,1.261,0.001,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24812071,,,,,,,,,,,SAFE,-14.277,-0.671,0.963,1.261,0.014,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,24912071,,,,,,,,,,,SAFE,-14.112,-1.221,0.992,1.261,0.054,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25012071,,,,,,,,,,,SAFE,-14.606,-7.141,1.061,1.261,-0.002,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25112071,,,,,,,,,,,SAFE,-14.892,-0.732,0.994,1.261,-0.029,-0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25212071,,,,,,,,,,,SAFE,-15.848,-24.414,1.026,1.261,0.065,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25312071,,,,,,,,,,,SAFE,-16.205,-9.766,1.016,1.261,0.03,-0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25412071,,,,,,,,,,,SAFE,-16.957,-14.648,0.999,1.261,0.072,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25512071,,,,,,,,,,,SAFE,-18.331,-8.972,0.917,1.26,-0.104,-0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25612071,,,,,,,,,,,SAFE,-16.853,12.146,1.049,1.261,0.124,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25712071,,,,,,,,,,,SAFE,-16.529,-9.583,1.212,1.26,-0.151,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25812071,,,,,,,,,,,SAFE,-16.298,17.273,0.999,1.26,-0.084,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,25912071,,,,,,,,,,,SAFE,-17.276,-21.423,0.98,1.259,-0.122,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26012071,,,,,,,,,,,SAFE,-19.012,-14.16,1.05,1.259,0.045,-0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26112071,,,,,,,,,,,SAFE,-20.204,0.916,0.987,1.259,-0.006,-0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26212071,,,,,,,,,,,SAFE,-20.753,-11.23,0.995,1.259,0.049,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26312071,,,,,,,,,,,SAFE,-23.214,-18.738,1.053,1.249,-0.108,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26412071,,,,,,,,,,,SAFE,-27.318,-39.185,1.03,1.248,-0.073,-0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26512071,,,,,,,,,,,SAFE,-32.607,-55.237,0.979,1.248,-0.03,-0.0,0.0,0.0,-0.017,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26612071,,,,,,,,,,,SAFE,-37.507,-53.04,1.04,1.248,0.018,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26712071,,,,,,,,,,,SAFE,-39.029,-8.057,1.045,1.247,-0.046,-0.0,0.0,0.0,-0.018,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26812071,,,,,,,,,,,SAFE,-37.881,36.194,0.862,1.224,0.022,-0.0,0.0,0.0,-0.058,0.0,0.0,0.0,0.0,0.0,0.0
EXO,26912071,,,,,,,,,,,SAFE,-35.706,-21.912,1.013,1.225,0.005,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27012071,,,,,,,,,,,SAFE,-37.623,21.545,1.09,1.225,-0.095,-0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27112071,,,,,,,,,,,SAFE,-36.909,62.378,0.867,1.225,-0.099,-0.0,0.0,0.0,-0.051,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27212071,,,,,,,,,,,SAFE,-33.36,51.941,0.96,1.225,0.112,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27312071,,,,,,,,,,,SAFE,-32.668,39.368,1.065,1.225,0.07,-0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27412071,,,,,,,,,,,SAFE,-29.152,97.839,1.061,1.225,-0.006,-0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27512071,,,,,,,,,,,SAFE,-22.198,104.736,1.111,1.225,-0.052,-0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27612071,,,,,,,,,,,SAFE,-16.018,95.459,0.995,1.223,-0.073,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27712071,,,,,,,,,,,SAFE,-11.739,30.823,1.019,1.194,-0.33,-0.0,0.0,0.0,-0.059,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27812071,,,,,,,,,,,SAFE,-11.299,1.648,0.881,1.193,0.014,-0.0,0.0,0.0,-0.041,0.0,0.0,0.0,0.0,0.0,0.0
EXO,27912071,,,,,,,,,,,SAFE,-10.756,25.146,0.906,1.194,0.155,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28012071,,,,,,,,,,,SAFE,-10.833,-6.897,0.908,1.195,0.034,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28112071,,,,,,,,,,,SAFE,-10.448,34.851,0.962,1.194,-0.046,-0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28212071,,,,,,,,,,,SAFE,-7.092,-24.902,0.756,1.195,0.06,-0.0,0.0,0.0,-0.072,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28312071,,,,,,,,,,,SAFE,-10.168,-59.387,1.031,1.195,0.112,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28412071,,,,,,,,,,,SAFE,-15.771,-48.035,0.993,1.195,0.069,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28512071,,,,,,,,,,,SAFE,-19.44,-33.508,1.027,1.195,-0.005,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28612071,,,,,,,,,,,SAFE,-21.967,-27.283,1.018,1.195,-0.109,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28712071,,,,,,,,,,,SAFE,-23.209,-1.038,1.019,1.195,-0.146,-0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28812071,,,,,,,,,,,SAFE,-21.264,27.039,0.954,1.194,-0.002,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
EXO,28912071,,,,,,,,,,,SAFE,-18.99,-14.771,1.027,1.194,-0.006,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29012071,,,,,,,,,,,SAFE,-22.896,-57.922,0.966,1.194,0.107,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29112071,,,,,,,,,,,SAFE,-27.675,-26.917,0.963,1.194,-0.013,-0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29212071,,,,,,,,,,,SAFE,-28.273,-23.193,1.006,1.193,0.13,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29312071,,,,,,,,,,,SAFE,-29.306,-5.127,0.996,1.164,-0.586,-0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29412071,,,,,,,,,,,SAFE,-28.998,-12.878,1.031,1.06,-1.123,-0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29512071,,,,,,,,,,,SAFE,-31.388,-22.095,1.025,0.94,-0.993,-0.0,0.0,0.0,-0.039,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29612071,,,,,,,,,,,SAFE,-33.107,-19.653,1.021,0.839,-0.82,-0.0,0.0,0.0,-0.136,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29712071,,,,,,,,,,,SAFE,-33.635,15.991,1.039,0.778,-0.095,-0.0,0.0,0.0,-0.069,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29812071,,,,,,,,,,,SAFE,-32.932,-9.705,0.988,0.776,0.062,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,29912071,,,,,,,,,,,SAFE,-32.783,-9.399,0.988,0.776,0.124,-0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30012071,,,,,,,,,,,SAFE,-30.196,69.092,1.053,0.776,0.005,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30112071,,,,,,,,,,,SAFE,-21.132,93.75,1.014,0.775,-0.017,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30212071,,,,,,,,,,,SAFE,-13.041,65.979,0.95,0.775,-0.017,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30312071,,,,,,,,,,,SAFE,-8.899,20.264,1.0,0.766,-0.12,-0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30412071,,,,,,,,,,,SAFE,-6.312,24.78,1.033,0.733,-0.547,-0.0,0.0,0.0,-0.054,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30512071,,,,,,,,,,,SAFE,-6.581,-30.212,0.977,0.71,0.042,-0.0,0.0,0.0,-0.013,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30612071,,,,,,,,,,,SAFE,-10.706,-48.035,1.009,0.71,0.147,-0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30712071,,,,,,,,,,,SAFE,-12.986,-28.442,0.994,0.709,0.019,-0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30812071,,,,,,,,,,,SAFE,-14.128,-2.747,1.008,0.71,-0.022,-0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
EXO,30912071,,,,,,,,,,,SAFE,-14.936,-42.175,1.007,0.71,-0.009,-0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31012071,,,,,,,,,,,SAFE,-18.759,-63.904,0.924,0.71,0.08,-0.0,0.0,0.0,-0.028,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31112071,,,,,,,,,,,SAFE,-22.363,-45.166,0.93,0.711,-0.056,-0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31212071,,,,,,,,,,,SAFE,-26.191,-64.087,1.02,0.712,-0.14,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31312071,,,,,,,,,,,SAFE,-28.235,-35.034,1.028,0.712,-0.033,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31412071,,,,,,,,,,,SAFE,-29.097,-8.24,1.035,0.712,0.049,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31512071,,,,,,,,,,,SAFE,-30.712,-36.743,1.076,0.712,0.007,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31612071,,,,,,,,,,,SAFE,-31.426,4.089,1.043,0.712,-0.001,-0.0,0.0,0.0,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31712071,,,,,,,,,,,SAFE,-31.668,-4.272,0.979,0.712,0.065,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31812071,,,,,,,,,,,SAFE,-32.937,-18.433,1.03,0.712,-0.002,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,31912071,,,,,,,,,,,SAFE,-34.404,-15.198,1.01,0.712,-0.001,-0.0,0.0,0.0,-0.027,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32012071,,,,,,,,,,,SAFE,-35.826,-19.653,0.999,0.712,-0.025,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32112071,,,,,,,,,,,SAFE,-37.37,-5.005,1.029,0.712,0.058,-0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32212071,,,,,,,,,,,SAFE,-38.227,-7.446,1.01,0.712,0.198,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32312071,,,,,,,,,,,SAFE,-39.842,-20.752,0.975,0.712,0.033,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32412071,,,,,,,,,,,SAFE,-41.309,-10.803,0.998,0.712,0.038,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32512071,,,,,,,,,,,SAFE,-42.924,-16.724,0.99,0.712,0.057,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32612072,,,,,,,,,,,SAFE,-45.027,-27.771,1.039,0.712,-0.057,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32712072,,,,,,,,,,,SAFE,-47.472,-23.376,0.993,0.712,0.091,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32812072,,,,,,,,,,,SAFE,-48.609,5.981,0.988,0.714,0.107,-0.0,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
EXO,32912072,,,,,,,,,,,SAFE,-49.504,-19.958,1.0,0.727,0.096,-0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33012072,,,,,,,,,,,SAFE,-51.411,-0.488,1.014,0.748,-0.054,-0.0,0.0,0.0,-0.013,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33112072,,,,,,,,,,,SAFE,-53.08,-14.893,0.972,0.748,0.095,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33212072,,,,,,,,,,,SAFE,-54.174,-6.104,0.99,0.748,-0.002,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33312072,,,,,,,,,,,SAFE,-54.591,-1.953,0.999,0.748,-0.056,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33412072,,,,,,,,,,,SAFE,-55.41,-12.756,0.997,0.747,-0.001,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33512072,,,,,,,,,,,SAFE,-56.673,5.798,1.0,0.747,-0.068,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33612072,,,,,,,,,,,SAFE,-58.03,-1.343,0.974,0.747,0.052,-0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33712072,,,,,,,,,,,SAFE,-59.705,-18.311,0.97,0.747,0.01,-0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33812072,,,,,,,,,,,SAFE,-61.089,-27.527,0.989,0.747,0.076,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,33912072,,,,,,,,,,,SAFE,-60.392,5.737,0.995,0.746,0.028,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34012072,,,,,,,,,,,SAFE,-59.15,-22.461,1.038,0.746,0.015,-0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34112072,,,,,,,,,,,SAFE,-59.062,13.672,0.972,0.745,0.01,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34212072,,,,,,,,,,,SAFE,-57.601,-13.55,1.003,0.745,0.066,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34312072,,,,,,,,,,,SAFE,-56.898,-6.531,1.007,0.745,0.077,-0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34412072,,,,,,,,,,,SAFE,-56.448,-5.371,0.991,0.745,0.04,-0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34512072,,,,,,,,,,,SAFE,-56.162,2.075,0.987,0.745,-0.003,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34612072,,,,,,,,,,,SAFE,-56.651,14.954,1.008,0.745,-0.1,-0.0,0.0,0.0,-0.013,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34712072,,,,,,,,,,,SAFE,-56.717,18.311,1.0,0.745,-0.033,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34812072,,,,,,,,,,,SAFE,-56.525,-2.93,0.975,0.745,0.053,-0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
EXO,34912072,,,,,,,,,,,SAFE,-55.937,20.02,1.005,0.745,-0.108,-0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35012072,,,,,,,,,,,SAFE,-54.822,22.339,1.002,0.744,0.143,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35112072,,,,,,,,,,,SAFE,-52.971,-2.563,0.992,0.744,-0.026,-0.0,0.0,0.0,-0.016,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35212072,,,,,,,,,,,SAFE,-50.026,-44.617,1.027,0.744,0.002,-0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35312072,,,,,,,,,,,SAFE,-47.005,-33.752,0.992,0.744,-0.014,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35412071,,,,,,,,,,,SAFE,-43.835,3.418,0.995,0.744,-0.029,-0.0,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35512071,,,,,,,,,,,SAFE,-42.242,-10.681,0.981,0.744,-0.052,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35612071,,,,,,,,,,,SAFE,-40.809,2.197,0.994,0.744,0.045,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35712071,,,,,,,,,,,SAFE,-39.589,24.78,1.0,0.744,0.032,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35812071,,,,,,,,,,,SAFE,-38.112,40.344,1.011,0.744,0.092,-0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,35912071,,,,,,,,,,,SAFE,-37.145,41.199,0.99,0.744,-0.089,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36012071,,,,,,,,,,,SAFE,-36.255,17.883,1.01,0.744,0.003,-0.0,0.0,0.0,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36112071,,,,,,,,,,,SAFE,-36.425,-1.465,0.995,0.744,-0.028,-0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36212071,,,,,,,,,,,SAFE,-37.007,-12.268,0.979,0.744,-0.006,-0.0,0.0,0.0,-0.017,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36312071,,,,,,,,,,,SAFE,-37.738,-8.179,1.008,0.744,0.107,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36412071,,,,,,,,,,,SAFE,-38.804,-3.845,1.017,0.744,-0.097,-0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36512071,,,,,,,,,,,SAFE,-40.551,-3.418,0.983,0.744,0.058,-0.0,0.0,0.0,-0.022,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36612071,,,,,,,,,,,SAFE,-41.303,-2.38,1.001,0.744,0.038,-0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36712071,,,,,,,,,,,SAFE,-42.314,3.784,0.996,0.744,0.01,-0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36812071,,,,,,,,,,,SAFE,-43.281,15.076,1.009,0.744,-0.034,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,36912071,,,,,,,,,,,SAFE,-42.363,46.143,1.02,0.744,-0.056,-0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37012071,,,,,,,,,,,SAFE,-41.506,20.02,0.993,0.744,0.002,-0.0,0.0,0.0,-0.013,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37112071,,,,,,,,,,,SAFE,-42.028,-13.367,0.967,0.744,0.002,-0.0,0.0,0.0,-0.023,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37212071,,,,,,,,,,,SAFE,-41.759,-10.071,1.005,0.744,0.04,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37312071,,,,,,,,,,,SAFE,-42.286,-26.367,0.995,0.744,0.052,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37412071,,,,,,,,,,,SAFE,-44.242,-60.242,0.974,0.744,-0.189,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37512071,,,,,,,,,,,SAFE,-44.637,-23.56,1.027,0.743,0.032,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37612072,,,,,,,,,,,SAFE,-45.187,9.399,1.013,0.743,0.021,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37712072,,,,,,,,,,,SAFE,-46.45,3.052,0.97,0.743,-0.018,-0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37812072,,,,,,,,,,,SAFE,-47.291,-17.273,0.969,0.743,-0.041,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
EXO,37912072,,,,,,,,,,,SAFE,-47.565,-2.075,1.001,0.743,0.057,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38012072,,,,,,,,,,,SAFE,-48.29,-10.742,0.984,0.743,-0.04,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38112072,,,,,,,,,,,SAFE,-48.604,-17.578,1.013,0.743,0.018,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38212072,,,,,,,,,,,SAFE,-49.504,-9.216,1.0,0.743,0.009,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38312072,,,,,,,,,,,SAFE,-50.268,-0.488,1.018,0.743,-0.013,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38412072,,,,,,,,,,,SAFE,-51.18,5.737,1.007,0.743,0.056,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38512072,,,,,,,,,,,SAFE,-52.487,0.488,0.993,0.743,0.003,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38612072,,,,,,,,,,,SAFE,-53.926,-0.305,0.987,0.743,-0.001,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38712072,,,,,,,,,,,SAFE,-54.542,-3.601,0.989,0.743,0.093,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38812072,,,,,,,,,,,SAFE,-54.91,-1.038,1.005,0.743,0.084,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
EXO,38912072,,,,,,,,,,,SAFE,-55.311,1.038,0.996,0.743,-0.03,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
EXO,39012072,,,,,,,,,,,SAFE,-55.997,0.0,0.999,0.743,-0.03,-0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0
EXO,39112072,,,,,,,,,,,SAFE,-56.876,-7.324,1.001,0.743,-0.022,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO,39212072,,,,,,,,,,,SAFE,-57.239,-4.333,0.987,0.743,0.156,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
